note,time,duration
61,90240,234
65,90240,234
61,90480,234
65,90480,234
61,90720,234
65,90720,234
61,90960,234
65,90960,234
61,91200,234
65,91200,234
61,91440,234
65,91440,234
61,91680,234
65,91680,234
61,91920,234
65,91920,234
60,92160,234
67,92160,234
60,92400,234
67,92400,234
60,92640,234
67,92640,234
60,92880,234
67,92880,234
60,93120,234
67,93120,234
60,93360,234
67,93360,234
60,93600,234
67,93600,234
60,93840,234
67,93840,234
56,94080,234
63,94080,234
56,94320,234
63,94320,234
56,94560,234
63,94560,234
56,94800,234
63,94800,234
56,95040,234
63,95040,234
56,95280,234
63,95280,234
56,95520,234
63,95520,234
65,95760,234
63,96000,234
63,96240,234
63,96480,234
63,96720,234
63,96960,234
63,97200,234
63,97440,234
63,97680,234
61,97920,234
65,97920,234
61,98160,234
65,98160,234
61,98400,234
65,98400,234
61,98640,234
65,98640,234
61,98880,234
65,98880,234
61,99120,234
65,99120,234
61,99360,234
65,99360,234
61,99600,234
65,99600,234
60,99840,234
67,99840,234
60,100080,234
67,100080,234
60,100320,234
67,100320,234
60,100560,234
67,100560,234
60,100800,234
67,100800,234
60,101040,234
67,101040,234
60,101280,234
67,101280,234
60,101520,234
67,101520,234
56,101760,234
63,101760,234
56,102000,234
63,102000,234
56,102240,234
63,102240,234
56,102480,234
63,102480,234
56,102720,234
63,102720,234
56,102960,234
63,102960,234
56,103200,234
63,103200,234
65,103440,234
63,103680,234
63,103920,234
63,104160,234
63,104400,234
63,104640,234
63,104880,234
63,105120,234
63,105360,234
61,105600,234
61,105840,234
61,106080,234
61,106320,234
61,106560,234
61,106800,234
61,107040,234
61,107280,234
60,107520,234
60,107760,234
60,108000,234
60,108240,234
60,108480,234
60,108720,234
60,108960,234
60,109200,234
63,109440,234
63,109680,234
63,109920,234
63,110160,234
63,110400,234
63,110640,234
63,110880,234
63,111120,234
63,111360,234
63,111600,234
63,111840,234
63,112080,234
63,112320,234
63,112560,234
63,112800,234
63,113040,234
61,113280,234
61,113520,234
61,113760,234
61,114000,234
61,114240,234
61,114480,234
61,114720,234
61,114960,234
60,115200,234
60,115440,234
60,115680,234
60,115920,234
60,116160,234
60,116400,234
60,116640,234
60,116880,234
63,117120,234
63,117360,234
63,117600,234
63,117840,234
63,118080,234
63,118320,234
63,118560,234
63,118800,234
