note,time,duration
61,40560,261
49,41040,270
56,41040,320
61,41040,276
49,41520,281
56,41520,320
61,41520,281
49,42000,213
56,42000,180
61,42000,170
44,88560,278
56,88560,316
60,88560,204
63,88560,285
44,89040,263
56,89040,329
60,89040,276
63,89040,279
44,89520,261
56,89520,321
60,89520,292
63,89520,286
44,90000,269
56,90000,260
60,90000,217
63,90000,216
42,90480,257
54,90480,279
58,90480,287
61,90480,182
42,90960,259
54,90960,326
58,90960,289
61,90960,267
42,91440,267
54,91440,324
58,91440,284
61,91440,256
42,91920,270
54,91920,223
58,91920,219
61,91920,214
41,92400,275
56,92400,270
60,92400,232
63,92400,249
41,92880,271
56,92880,289
60,92880,232
63,92880,256
41,93360,294
56,93360,311
60,93360,276
63,93360,288
41,93840,268
56,93840,264
60,93840,176
63,93840,227
49,94320,273
56,94320,320
61,94320,261
49,94800,270
56,94800,320
61,94800,276
49,95280,281
56,95280,320
61,95280,281
49,95760,213
56,95760,180
61,95760,170
44,96240,278
56,96240,316
60,96240,204
63,96240,285
44,96720,263
56,96720,329
60,96720,276
63,96720,279
44,97200,261
56,97200,321
60,97200,292
63,97200,286
44,97680,269
56,97680,260
60,97680,217
63,97680,216
42,98160,257
54,98160,279
58,98160,287
61,98160,182
42,98640,259
54,98640,326
58,98640,289
61,98640,267
42,99120,267
54,99120,324
58,99120,284
61,99120,256
42,99600,270
54,99600,223
58,99600,219
61,99600,214
41,100080,275
56,100080,270
60,100080,232
63,100080,249
41,100560,271
56,100560,289
60,100560,232
63,100560,256
41,101040,294
56,101040,311
60,101040,276
63,101040,288
41,101520,268
56,101520,264
60,101520,176
63,101520,227
49,102000,273
56,102000,320
61,102000,261
49,102480,270
56,102480,320
61,102480,276
49,102960,281
56,102960,320
61,102960,281
49,103440,213
56,103440,180
61,103440,170
44,103920,278
56,103920,316
60,103920,204
63,103920,285
44,104400,263
56,104400,329
60,104400,276
63,104400,279
44,104880,261
56,104880,321
60,104880,292
63,104880,286
44,105360,269
56,105360,260
60,105360,217
63,105360,216
42,105840,257
54,105840,279
58,105840,287
61,105840,182
42,106320,259
54,106320,326
58,106320,289
61,106320,267
42,106800,267
54,106800,324
58,106800,284
61,106800,256
42,107280,270
54,107280,223
58,107280,219
61,107280,214
41,107760,275
56,107760,270
60,107760,232
63,107760,249
41,108240,271
56,108240,289
60,108240,232
63,108240,256
41,108720,294
56,108720,311
60,108720,276
63,108720,288
41,109200,268
56,109200,264
60,109200,176
63,109200,227
42,109680,273
56,109680,320
61,109680,261
42,110160,270
56,110160,320
61,110160,276
42,110640,281
56,110640,320
61,110640,281
42,111120,213
56,111120,180
61,111120,170
44,111600,278
56,111600,316
60,111600,204
63,111600,285
44,112080,263
56,112080,329
60,112080,276
63,112080,279
44,112560,261
56,112560,321
60,112560,292
63,112560,286
44,113040,269
56,113040,260
60,113040,217
63,113040,216
42,113520,257
54,113520,279
58,113520,287
61,113520,182
42,114000,259
54,114000,326
58,114000,289
61,114000,267
42,114480,267
54,114480,324
58,114480,284
61,114480,256
42,114960,270
54,114960,223
58,114960,219
61,114960,214
41,115440,275
56,115440,270
60,115440,232
63,115440,249
41,115920,271
56,115920,289
60,115920,232
63,115920,256
41,116400,294
56,116400,311
60,116400,276
63,116400,288
41,116880,268
56,116880,264
60,116880,176
63,116880,227
42,117360,273
56,117360,320
61,117360,261
42,117840,270
56,117840,320
61,117840,276
42,118320,281
56,118320,320
61,118320,281
42,118800,213
56,118800,180
61,118800,170
