note,time,duration
36,0,115
42,0,115
42,240,115
42,360,115
40,480,115
36,960,115
42,960,115
42,1200,115
42,1320,115
40,1440,115
42,1680,115
42,1800,115
36,1920,115
42,1920,115
42,2160,115
42,2280,115
40,2400,115
36,2880,115
42,2880,115
42,3000,115
40,3120,115
40,3360,115
40,3480,115
40,3600,115
36,3840,115
42,3840,115
42,4080,115
42,4200,115
40,4320,115
36,4800,115
42,4800,115
42,5040,115
42,5160,115
40,5280,115
42,5520,115
42,5640,115
36,5760,115
42,5760,115
42,6000,115
42,6120,115
40,6240,115
36,6720,115
42,6720,115
42,6840,115
40,6960,115
40,7200,115
40,7320,115
40,7440,115
36,7680,115
42,7680,115
42,7920,115
42,8040,115
40,8160,115
36,8640,115
42,8640,115
42,8880,115
42,9000,115
40,9120,115
42,9360,115
42,9480,115
36,9600,115
42,9600,115
42,9840,115
42,9960,115
40,10080,115
36,10560,115
42,10560,115
42,10680,115
40,10800,115
40,11040,115
40,11280,115
40,11400,115
36,11520,115
42,11520,115
42,11760,115
42,11880,115
40,12000,115
36,12480,115
42,12480,115
42,12720,115
42,12840,115
40,12960,115
42,13200,115
42,13320,115
36,13440,115
42,13440,115
42,13680,115
42,13800,115
40,13920,115
36,14400,115
42,14400,115
42,14520,115
40,14640,115
40,14880,115
40,15120,115
40,15240,115
36,15360,115
42,15360,115
42,15600,115
42,15720,115
42,15840,115
42,15960,115
40,16080,115
42,16080,115
36,16320,115
42,16320,115
42,16560,115
42,16680,115
42,16800,115
42,16920,115
40,17040,115
42,17040,115
36,17280,115
42,17280,115
42,17520,115
42,17640,115
42,17760,115
42,17880,115
40,18000,115
42,18000,115
36,18240,115
42,18240,115
42,18480,115
42,18600,115
42,18720,115
42,18840,115
40,18960,115
42,18960,115
40,19080,115
36,19200,115
42,19200,115
42,19440,115
42,19560,115
42,19680,115
42,19800,115
40,19920,115
42,19920,115
36,20160,115
42,20160,115
42,20400,115
42,20520,115
42,20640,115
42,20760,115
40,20880,115
42,20880,115
36,21120,115
42,21120,115
42,21360,115
42,21480,115
42,21600,115
42,21720,115
40,21840,115
42,21840,115
36,22080,115
42,22080,115
42,22320,115
42,22440,115
42,22680,115
40,22800,115
42,22800,115
