note,time,duration
55,35136,125
55,35424,108
63,35520,203
60,35712,99
63,35808,180
60,36000,84
65,36096,170
60,36288,104
63,36384,190
60,36576,110
55,36672,125
55,36960,102
62,37056,204
55,37248,115
62,37344,187
55,37536,127
62,37632,191
55,37824,105
62,37920,181
59,38112,110
55,38208,145
54,38496,108
63,38592,203
59,38784,99
63,38880,180
59,39072,84
64,39168,170
59,39360,104
63,39456,190
59,39648,110
54,39744,125
55,40032,108
64,40128,203
60,40320,99
64,40416,180
60,40608,84
65,40704,170
60,40896,104
64,40992,190
60,41184,110
55,41280,125
55,41568,108
63,41664,203
60,41856,99
63,41952,180
60,42144,84
65,42240,170
60,42432,104
63,42528,190
60,42720,110
55,42816,125
55,43104,102
62,43200,204
55,43392,115
62,43488,187
55,43680,127
62,43776,191
55,43968,105
62,44064,181
59,44256,110
55,44352,145
54,44640,108
63,44736,203
59,44928,99
63,45024,180
59,45216,84
64,45312,170
59,45504,104
63,45600,190
59,45792,110
54,45888,125
55,46176,108
64,46272,203
60,46464,99
64,46560,180
60,46752,84
65,46848,170
60,47040,104
64,47136,190
60,47328,110
55,47424,125
55,47712,108
63,47808,203
60,48000,99
63,48096,180
60,48288,84
65,48384,170
60,48576,104
63,48672,190
60,48864,110
55,48960,125
55,49248,102
62,49344,204
55,49536,115
62,49632,187
55,49824,127
62,49920,191
55,50112,105
62,50208,181
59,50400,110
55,50496,145
54,50784,108
63,50880,203
59,51072,99
63,51168,180
59,51360,84
64,51456,170
59,51648,104
63,51744,190
59,51936,110
54,52032,125
55,52320,108
64,52416,203
60,52608,99
64,52704,180
60,52896,84
65,52992,170
60,53184,104
64,53280,190
60,53472,110
55,53568,125
55,55392,102
62,55488,204
55,55680,115
62,55776,187
55,55968,127
62,56064,191
55,56256,105
62,56352,181
59,56544,110
55,56640,145
54,56928,108
63,57024,203
59,57216,99
63,57312,180
59,57504,84
64,57600,170
59,57792,104
63,57888,190
59,58080,110
54,58176,125
55,58464,108
64,58560,203
60,58752,99
64,58848,180
60,59040,84
65,59136,170
60,59328,104
64,59424,190
60,59616,110
55,59712,125
55,60000,108
63,60096,203
60,60288,99
63,60384,180
60,60576,84
65,60672,170
60,60864,104
63,60960,190
60,61152,110
55,61248,125
55,61536,102
62,61632,204
55,61824,115
62,61920,187
55,62112,127
62,62208,191
55,62400,105
62,62496,181
59,62688,110
55,62784,145
54,63072,108
63,63168,203
59,63360,99
63,63456,180
59,63648,84
64,63744,170
59,63936,104
63,64032,190
59,64224,110
54,64320,125
55,64608,108
64,64704,203
60,64896,99
64,64992,180
60,65184,84
65,65280,170
60,65472,104
64,65568,190
60,65760,110
55,65856,125
43,67589,239
45,67829,220
47,68037,536
