note,time,duration
42,0,48
42,96,49
42,192,51
42,288,45
42,384,51
42,480,48
42,576,49
42,672,41
42,768,48
42,864,49
42,960,51
42,1056,45
42,1152,51
42,1248,48
42,1344,49
42,1440,41
42,1536,48
42,1632,49
42,1728,51
42,1824,45
42,1920,51
42,2016,48
42,2112,49
42,2208,41
42,2304,48
42,2400,49
42,2496,51
42,2592,45
42,2688,51
42,2784,48
42,2880,49
42,2976,41
42,3072,48
42,3168,49
42,3264,51
42,3360,45
42,3456,51
42,3552,48
42,3648,49
42,3744,41
42,3840,48
42,3936,49
42,4032,51
42,4128,45
42,4224,51
42,4320,48
42,4416,49
42,4512,41
42,4608,48
42,4704,49
42,4800,51
42,4896,45
42,4992,51
42,5088,48
42,5184,49
42,5280,41
42,5376,48
42,5472,49
42,5568,51
42,5664,45
42,5760,51
42,5856,48
42,5952,49
42,6048,41
42,6144,48
42,6240,49
42,6336,51
42,6432,45
42,6528,51
42,6624,48
42,6720,49
42,6816,41
42,6912,48
42,7008,49
42,7104,51
42,7200,45
42,7296,51
42,7392,48
42,7488,49
42,7584,41
42,7680,48
42,7776,49
42,7872,51
42,7968,45
42,8064,51
42,8160,48
42,8256,49
42,8352,41
42,8448,48
42,8544,49
42,8640,51
42,8736,45
42,8832,51
42,8928,48
42,9024,49
42,9120,41
42,9216,48
42,9312,49
42,9408,51
42,9504,45
42,9600,51
42,9696,48
42,9792,49
42,9888,41
42,9984,48
42,10080,49
42,10176,51
42,10272,45
42,10368,51
42,10464,48
42,10560,49
42,10656,41
42,10752,48
42,10848,49
42,10944,51
42,11040,45
42,11136,51
42,11232,48
42,11328,49
42,11424,41
42,11520,48
42,11616,49
42,11712,51
42,11808,45
42,11904,51
42,12000,48
42,12096,49
42,12192,41
42,12288,48
42,12384,49
42,12480,51
42,12576,45
42,12672,51
42,12768,48
42,12864,49
42,12960,41
42,13056,48
42,13152,49
42,13248,51
42,13344,45
42,13440,51
42,13536,48
42,13632,49
