note,time,duration
34,106320,223
34,106560,223
34,106800,223
34,107040,223
34,107280,223
29,107520,223
29,107760,223
29,108000,223
29,108240,223
29,108480,223
29,108720,223
29,108960,223
29,109200,223
37,109440,223
37,109680,223
37,109920,223
37,110160,223
37,110400,223
37,110640,223
37,110880,223
37,111120,223
32,111360,223
32,111600,223
32,111840,223
32,112080,223
32,112320,223
32,112560,223
32,112800,223
32,113040,223
34,113280,223
34,113520,223
34,113760,223
34,114000,223
34,114240,223
34,114480,223
34,114720,223
34,114960,223
29,115200,223
29,115440,223
29,115680,223
29,115920,223
29,116160,223
29,116400,223
29,116640,223
29,116880,223
37,117120,223
37,117360,223
37,117600,223
37,117840,223
37,118080,223
37,118320,223
37,118560,223
37,118800,223
32,119040,172
32,119280,172
32,119520,172
32,119760,172
32,120000,172
32,120240,172
32,120480,172
32,120720,172
34,120960,172
34,121200,172
34,121440,172
34,121680,172
34,121920,172
34,122160,172
34,122400,172
34,122640,172
29,122880,172
29,123120,172
29,123360,172
29,123600,172
29,123840,172
29,124080,172
29,124320,172
29,124560,172
37,124800,172
37,125040,172
37,125280,172
37,125520,172
37,125760,172
37,126000,172
37,126240,172
37,126480,172
32,126720,172
32,126960,172
32,127200,172
32,127440,172
32,127680,172
32,127920,172
32,128160,172
32,128400,172
34,128640,172
34,128880,172
34,129120,172
34,129360,172
34,129600,172
34,129840,172
34,130080,172
34,130320,172
29,130560,172
29,130800,172
29,131040,172
29,131280,172
29,131520,172
29,131760,172
29,132000,172
29,132240,172
37,132480,172
37,132720,172
37,132960,172
37,133200,172
37,133440,172
37,133680,172
37,133920,172
37,134160,172
32,134640,261
32,135120,261
32,135600,261
32,136080,261
34,136560,261
34,137040,261
34,137520,261
34,138000,261
29,138480,261
29,138960,261
29,139440,261
29,139920,261
37,140400,261
37,140880,261
37,141360,261
37,141840,261
32,142320,261
32,142800,261
32,143280,261
32,143760,261
34,144240,261
34,144720,261
34,145200,261
34,145680,261
29,146160,261
29,146640,261
29,147120,261
29,147600,261
37,147840,234
36,148080,234
34,148320,234
32,148560,234
37,148800,234
36,149040,234
34,149280,234
32,149520,234
32,150000,261
32,150480,261
32,150960,261
32,151440,261
34,151920,261
34,152400,261
34,152880,261
34,153360,261
29,153840,261
29,154320,261
29,154800,261
29,155280,261
37,155760,261
37,156240,261
37,156720,261
37,157200,261
32,157680,261
32,158160,261
32,158640,261
32,159120,261
34,159600,261
34,160080,261
34,160560,261
34,161040,261
29,161520,261
29,162000,261
29,162480,261
29,162960,261
37,163200,234
37,163440,234
37,163680,234
37,163920,234
39,164160,114
41,164280,114
44,164400,114
46,164520,114
44,164640,234
46,164880,234
29,165360,261
29,165840,261
29,166320,261
29,166800,261
29,167280,261
29,167760,261
29,168240,261
29,168720,261
37,169200,261
37,169680,261
37,170160,261
37,170640,261
37,171120,261
37,171600,261
37,172080,261
37,172560,261
32,173040,261
32,173520,261
32,174000,261
32,174480,261
32,174960,261
32,175440,261
32,175920,261
32,176400,261
39,176880,261
39,177360,261
39,177840,261
39,178320,261
39,178800,261
39,179280,261
39,179760,261
39,180240,261
39,195360,400
32,196080,261
32,196560,261
32,197040,261
32,197520,261
34,198000,261
34,198480,261
34,198960,261
34,199440,261
29,199920,261
29,200400,261
29,200880,261
29,201360,261
37,201840,261
37,202320,261
37,202800,261
37,203280,261
32,203760,261
32,204240,261
32,204720,261
32,205200,261
34,205680,261
34,206160,261
34,206640,261
34,207120,261
29,207600,261
29,208080,261
29,208560,261
29,209040,261
37,209520,261
37,210000,261
37,210480,261
37,210960,261
32,211440,261
32,211920,261
32,212400,261
32,212880,261
34,213360,261
34,213840,261
34,214320,261
34,214800,261
29,215280,261
29,215760,261
29,216240,261
29,216720,261
37,217200,261
37,217680,261
37,218160,261
37,218640,261
32,219120,261
32,219600,261
32,220080,261
32,220560,261
34,221040,261
34,221520,261
34,222000,261
34,222480,261
29,222960,261
29,223440,261
29,223920,261
29,224400,261
37,224640,234
36,224880,234
34,225120,234
32,225360,234
37,225600,234
36,225840,234
34,226080,234
32,226320,234
