note,time,duration
42,1920,86
42,2400,93
42,2880,93
42,3360,93
73,4080,180
73,4560,180
73,5040,180
73,5520,180
73,6000,180
73,6480,180
73,6960,180
73,7440,180
73,7920,180
73,8400,180
73,8880,180
73,9360,180
73,9840,180
73,10320,180
73,10800,180
73,11280,180
35,11520,180
42,11520,180
42,11760,180
38,12000,180
39,12000,180
42,12000,180
35,12240,180
42,12240,180
42,12480,180
35,12720,180
42,12720,180
38,12960,180
39,12960,180
42,12960,180
42,13200,180
35,13440,180
42,13440,180
42,13680,180
38,13920,180
39,13920,180
42,13920,180
35,14160,180
42,14160,180
42,14400,180
35,14640,180
42,14640,180
38,14880,180
39,14880,180
42,14880,180
42,15120,180
35,15360,180
42,15360,180
42,15600,180
38,15840,180
39,15840,180
42,15840,180
35,16080,180
42,16080,180
42,16320,180
35,16560,180
42,16560,180
38,16800,180
39,16800,180
42,16800,180
42,17040,180
35,17280,180
42,17280,180
42,17520,180
38,17760,180
39,17760,180
42,17760,180
35,18000,180
42,18000,180
42,18240,180
35,18480,180
42,18480,180
38,18720,180
39,18720,180
42,18720,180
42,18960,180
35,19200,180
42,19200,180
42,19440,180
38,19680,180
39,19680,180
42,19680,180
35,19920,180
42,19920,180
42,20160,180
35,20400,180
42,20400,180
38,20640,180
39,20640,180
42,20640,180
42,20880,180
35,21120,180
42,21120,180
42,21360,180
38,21600,180
39,21600,180
42,21600,180
35,21840,180
42,21840,180
42,22080,180
35,22320,180
42,22320,180
38,22560,180
39,22560,180
42,22560,180
42,22800,180
35,23040,180
42,23040,180
42,23280,180
38,23520,180
39,23520,180
42,23520,180
35,23760,180
42,23760,180
42,24000,180
35,24240,180
42,24240,180
38,24480,180
39,24480,180
42,24480,180
42,24720,180
35,24960,180
42,24960,180
42,25200,180
38,25440,180
39,25440,180
42,25440,180
35,25680,180
42,25680,180
42,25920,180
38,26040,180
35,26160,180
42,26160,180
38,26400,180
39,26400,180
42,26400,180
42,26640,114
42,26760,114
35,26880,180
42,26880,180
42,27120,180
38,27360,180
39,27360,180
42,27360,180
35,27600,180
42,27600,180
42,27840,180
35,28080,180
42,28080,180
38,28320,180
39,28320,180
42,28320,180
42,28560,180
35,28800,180
42,28800,180
42,29040,180
38,29280,180
39,29280,180
42,29280,180
35,29520,180
42,29520,180
42,29760,180
35,30000,180
42,30000,180
38,30240,180
39,30240,180
42,30240,180
42,30480,180
35,30720,180
42,30720,180
42,30960,180
38,31200,180
39,31200,180
42,31200,180
35,31440,180
42,31440,180
42,31680,180
35,31920,180
42,31920,180
38,32160,180
39,32160,180
42,32160,180
42,32400,180
35,32640,180
42,32640,180
42,32880,180
38,33120,180
39,33120,180
42,33120,180
35,33360,180
42,33360,180
42,33600,180
35,33840,180
42,33840,180
38,34080,180
39,34080,180
42,34080,180
42,34320,180
35,34560,180
42,34560,180
42,34800,180
38,35040,180
39,35040,180
42,35040,180
35,35280,180
42,35280,180
42,35520,180
35,35760,180
42,35760,180
38,36000,180
39,36000,180
42,36000,180
42,36240,180
35,36480,180
42,36480,180
42,36720,180
38,36960,180
39,36960,180
42,36960,180
35,37200,180
42,37200,180
42,37440,180
35,37680,180
42,37680,180
38,37920,180
39,37920,180
42,37920,180
42,38160,180
35,38400,180
42,38400,180
42,38640,180
38,38880,180
39,38880,180
42,38880,180
35,39120,180
42,39120,180
42,39360,180
35,39600,180
42,39600,180
38,39840,180
39,39840,180
42,39840,180
42,40080,180
35,40320,180
42,40320,180
42,40560,180
38,40800,180
39,40800,180
42,40800,180
35,41040,180
42,41040,180
42,41280,180
38,41400,180
35,41520,180
42,41520,180
38,41760,180
39,41760,180
42,41760,180
42,42000,180
38,57600,40
38,57720,40
38,57840,40
38,57960,40
38,58080,40
38,58200,40
38,58320,40
38,58440,40
38,58560,40
38,58680,40
38,58800,40
38,58920,40
38,59040,40
38,59160,40
38,59280,40
38,59400,40
38,59520,40
38,59640,40
38,59760,40
38,59880,40
38,60000,40
38,60120,40
38,60240,40
38,60360,40
38,60480,40
38,60600,40
38,60720,40
38,60840,40
38,60960,40
38,61080,40
38,61200,40
38,61320,40
38,61440,40
38,61560,40
38,61680,40
38,61800,40
38,61920,40
38,62040,40
38,62160,40
38,62280,40
38,62400,40
38,62520,40
38,62640,40
38,62760,40
38,62880,40
38,63000,40
38,63120,40
38,63240,40
38,63360,40
38,63480,40
38,63600,40
38,63720,40
38,63840,40
38,63960,40
38,64080,40
38,64200,40
38,64320,40
38,64440,40
38,64560,40
38,64680,40
38,64800,40
38,64920,40
38,65040,40
38,65160,40
38,65280,40
38,65400,40
38,65520,40
38,65640,40
38,65760,40
38,65880,40
38,66000,40
38,66120,40
38,66240,40
38,66360,40
38,66480,40
38,66720,40
38,66960,40
38,67200,40
38,67320,40
38,67440,40
38,67560,40
38,67680,40
38,67800,40
38,67920,40
38,68040,40
38,68160,40
38,68280,40
38,68400,40
38,68640,40
38,68880,40
38,69120,40
38,69240,40
38,69360,40
38,69480,40
38,69600,40
38,69720,40
38,69840,40
38,69960,40
38,70080,40
38,70200,40
38,70320,40
38,70560,40
38,70800,40
38,71040,40
38,71160,40
38,71280,40
38,71400,40
38,71520,40
38,71640,40
38,71760,40
38,71880,40
38,72000,40
38,72120,40
38,72240,40
38,72360,40
38,72480,40
38,72720,40
35,72960,168
49,72960,168
42,73200,168
35,73440,168
38,73440,168
42,73440,168
42,73680,168
35,73920,168
42,73920,168
42,74160,168
35,74400,168
38,74400,168
42,74400,168
42,74640,168
35,74880,168
42,74880,168
42,75120,168
35,75360,168
38,75360,168
42,75360,168
42,75600,168
35,75840,168
42,75840,168
42,76080,168
35,76320,168
38,76320,168
42,76320,168
42,76560,168
35,76800,168
42,76800,168
42,77040,168
35,77280,168
38,77280,168
42,77280,168
42,77520,168
35,77760,168
42,77760,168
42,78000,168
35,78240,168
38,78240,168
42,78240,168
42,78480,168
35,78720,168
42,78720,168
42,78960,168
35,79200,168
38,79200,168
42,79200,168
42,79440,168
35,79680,168
42,79680,168
42,79920,168
35,80160,168
38,80160,168
42,80160,168
42,80400,168
35,80640,168
42,80640,168
42,80880,168
35,81120,168
38,81120,168
42,81120,168
42,81360,168
35,81600,168
42,81600,168
42,81840,168
35,82080,168
38,82080,168
42,82080,168
42,82320,168
35,82560,168
42,82560,168
42,82800,168
35,83040,168
38,83040,168
42,83040,168
42,83280,168
35,83520,168
42,83520,168
42,83760,168
35,84000,168
38,84000,168
42,84000,168
