note,time,duration
85,149040,213
84,149280,221
82,149520,141
82,149760,1332
80,151200,199
84,151440,1000
87,152640,157
85,152880,209
84,153120,226
82,153360,174
82,153600,1448
80,155040,217
84,155280,850
87,156498,196
85,156722,270
84,156980,222
82,157227,168
82,157440,389
82,158160,345
82,158880,281
75,159600,79
75,159840,79
75,160080,222
87,160320,234
85,160560,234
84,160800,234
82,161040,152
82,161280,389
82,162000,345
82,162720,234
80,162960,641
80,165120,657
79,165840,673
75,166560,608
80,167520,185
80,167760,95
80,168000,167
80,168240,181
80,168480,211
80,168720,153
80,168960,649
79,169680,626
75,170400,441
80,171120,72
80,171360,185
80,171600,124
80,171840,131
80,172080,101
80,172320,103
80,172560,85
84,172800,673
82,173520,703
80,174240,521
80,174960,78
80,175200,165
80,175440,123
80,175680,151
80,175920,168
80,176160,149
80,176400,152
84,176640,541
82,177360,510
79,178080,809
75,179280,56
87,179520,199
85,179760,213
84,180000,221
82,180240,141
82,180480,1332
80,181920,199
84,182160,1000
87,183360,157
85,183600,209
84,183840,226
82,184080,174
82,184320,1448
80,185760,217
84,186000,850
87,187218,196
85,187442,270
84,187700,222
82,187947,168
82,188160,389
82,188880,345
82,189600,281
75,190560,79
75,190800,222
87,191040,234
85,191280,234
84,191520,234
82,191760,152
82,192000,389
82,192720,345
84,193440,1305
87,194880,199
85,195120,213
84,195360,221
82,195600,141
82,195840,1332
80,197280,199
84,197520,1000
87,198720,157
85,198960,209
84,199200,226
82,199440,174
82,199680,1448
80,201120,217
84,201360,850
87,202578,196
85,202802,270
84,203060,222
82,203307,168
82,203520,389
82,204240,345
82,204960,281
75,205680,79
75,205920,79
75,206160,222
87,206400,234
85,206640,234
84,206880,234
82,207120,152
82,207360,389
82,208080,345
82,208800,234
84,209040,4001
84,213662,189
84,213906,78
84,214131,198
84,214377,215
87,214617,209
84,214867,65
84,215040,454
82,215760,423
80,216480,776
82,217262,133
84,218880,662
82,219600,670
80,220320,578
87,221280,188
84,221520,98
84,221760,176
82,222000,85
82,222240,207
80,222480,140
82,222720,551
82,223440,546
82,224160,170
80,224400,829
