note,time,duration
72,3878,135
72,4086,178
72,4330,152
72,4579,168
72,4804,143
72,5022,204
72,5274,172
72,5529,198
70,5764,148
70,6003,165
70,6252,145
70,6484,154
70,6723,113
70,6975,138
70,7222,137
70,7452,136
68,7686,138
68,7918,160
68,8164,136
68,8422,122
68,8650,141
68,8902,150
68,9136,149
68,9388,146
68,9632,150
68,9869,125
68,10099,127
68,10336,164
68,10577,156
68,10827,154
68,11060,160
68,11284,132
72,11558,135
72,11766,178
72,12010,152
72,12259,168
72,12484,143
72,12702,204
72,12954,172
72,13209,198
70,13444,148
70,13683,165
70,13932,145
70,14164,154
70,14403,113
70,14655,138
70,14902,137
70,15132,136
68,15366,138
68,15598,160
68,15844,136
68,16102,122
68,16330,141
68,16582,150
68,16816,149
68,17068,146
68,17312,150
68,17549,125
68,17779,127
68,18016,164
68,18257,156
68,18507,154
68,18740,160
68,18964,132
72,19238,135
72,19446,178
72,19690,152
72,19939,168
72,20164,143
72,20382,204
72,20634,172
72,20889,198
70,21124,148
70,21363,165
70,21612,145
70,21844,154
70,22083,113
70,22335,138
70,22582,137
70,22812,136
68,23046,138
68,23278,160
68,23524,136
68,23782,122
68,24010,141
68,24262,150
68,24496,149
68,24748,146
68,24992,150
68,25229,125
68,25459,127
68,25696,164
68,25937,156
68,26187,154
68,26420,160
68,26644,132
72,26918,135
72,27126,178
72,27370,152
72,27619,168
72,27844,143
72,28062,204
72,28314,172
72,28569,198
70,28804,148
70,29043,165
70,29292,145
70,29524,154
70,29763,113
70,30015,138
70,30262,137
70,30492,136
68,30726,138
68,30958,160
68,31204,136
68,31462,122
68,31690,141
68,31942,150
68,32176,149
68,32428,146
68,32672,150
68,32909,125
68,33139,127
68,33376,164
68,33617,156
68,33867,154
68,34100,160
68,34324,132
72,34598,135
72,34806,178
72,35050,152
72,35299,168
72,35524,143
72,35742,204
72,35994,172
72,36249,198
70,36484,148
70,36723,165
70,36972,145
70,37204,154
70,37443,113
70,37695,138
70,37942,137
70,38172,136
68,38406,138
68,38638,160
68,38884,136
68,39142,122
68,39370,141
68,39622,150
68,39856,149
68,40108,146
68,40352,150
68,40589,125
68,40819,127
68,41056,164
68,41297,156
68,41547,154
68,41780,160
68,42004,132
72,88358,135
72,88566,178
72,88810,152
72,89059,168
72,89284,143
72,89502,204
72,89754,172
72,90009,198
70,90244,148
70,90483,165
70,90732,145
70,90964,154
70,91203,113
70,91455,138
70,91702,137
70,91932,136
68,92166,138
68,92398,160
68,92644,136
68,92902,122
68,93130,141
68,93382,150
68,93616,149
68,93868,146
68,94112,150
68,94349,125
68,94579,127
68,94816,164
68,95057,156
68,95307,154
68,95540,160
68,95764,132
72,96038,135
72,96246,178
72,96490,152
72,96739,168
72,96964,143
72,97182,204
72,97434,172
72,97689,198
70,97924,148
70,98163,165
70,98412,145
70,98644,154
70,98883,113
70,99135,138
70,99382,137
70,99612,136
68,99846,138
68,100078,160
68,100324,136
68,100582,122
68,100810,141
68,101062,150
68,101296,149
68,101548,146
68,101792,150
68,102029,125
68,102259,127
68,102496,164
68,102737,156
68,102987,154
68,103220,160
68,103444,132
72,103718,135
72,103926,178
72,104170,152
72,104419,168
72,104644,143
72,104862,204
72,105114,172
72,105369,198
70,105604,148
70,105843,165
70,106092,145
70,106324,154
70,106563,113
70,106815,138
70,107062,137
70,107292,136
68,107526,138
68,107758,160
68,108004,136
68,108262,122
68,108490,141
68,108742,150
68,108976,149
68,109228,146
68,109472,150
68,109709,125
68,109939,127
68,110176,164
68,110417,156
68,110667,154
68,110900,160
68,111124,132
72,111398,135
72,111606,178
72,111850,152
72,112099,168
72,112324,143
72,112542,204
72,112794,172
72,113049,198
70,113284,148
70,113523,165
70,113772,145
70,114004,154
70,114243,113
70,114495,138
70,114742,137
70,114972,136
68,115206,138
68,115438,160
68,115684,136
68,115942,122
68,116170,141
68,116422,150
68,116656,149
68,116908,146
68,117152,150
68,117389,125
68,117619,127
68,117856,164
68,118097,156
68,118347,154
68,118580,160
68,118804,132
