note,time,duration
51,42253,68
60,42253,70
44,42493,68
51,42493,68
51,42733,100
58,42733,100
44,42973,77
51,42973,100
51,43213,84
60,43213,81
44,43453,91
51,43453,84
51,43693,98
58,43693,101
44,43933,84
51,43933,98
53,44173,68
61,44173,70
46,44413,68
53,44413,68
53,44653,100
60,44653,100
46,44893,77
53,44893,100
53,45133,84
61,45133,81
46,45373,91
53,45373,84
53,45613,98
60,45613,101
46,45853,84
53,45853,98
53,46093,93
58,46093,96
41,46333,86
48,46333,76
51,46573,86
56,46573,88
41,46813,59
48,46813,54
53,47053,91
58,47053,97
41,47293,65
48,47293,69
51,47533,82
56,47533,92
41,47773,59
48,47773,69
53,48013,93
58,48013,96
37,48253,86
44,48253,76
51,48493,86
56,48493,88
37,48733,59
44,48733,54
53,48973,91
58,48973,97
37,49213,65
44,49213,69
51,49453,82
56,49453,92
37,49693,59
44,49693,69
51,49933,68
60,49933,70
44,50173,68
51,50173,68
51,50413,100
58,50413,100
44,50653,77
51,50653,100
51,50893,84
60,50893,81
44,51133,91
51,51133,84
51,51373,98
58,51373,101
44,51613,84
51,51613,98
53,51853,68
61,51853,70
46,52093,68
53,52093,68
53,52333,100
60,52333,100
46,52573,77
53,52573,100
53,52813,84
61,52813,81
46,53053,91
53,53053,84
53,53293,98
60,53293,101
46,53533,84
53,53533,98
53,53773,93
58,53773,96
41,54013,86
48,54013,76
51,54253,86
56,54253,88
41,54493,59
48,54493,54
53,54733,91
58,54733,97
41,54973,65
48,54973,69
51,55213,82
56,55213,92
41,55453,59
48,55453,69
53,55693,93
58,55693,96
37,55933,86
44,55933,76
51,56173,86
56,56173,88
37,56413,59
44,56413,54
53,56653,91
58,56653,97
37,56893,65
44,56893,69
51,57133,82
56,57133,92
37,57373,59
44,57373,69
51,57613,68
60,57613,70
44,57853,68
51,57853,68
51,58093,100
58,58093,100
44,58333,77
51,58333,100
51,58573,84
60,58573,81
44,58813,91
51,58813,84
51,59053,98
58,59053,101
44,59293,84
51,59293,98
53,59533,68
61,59533,70
46,59773,68
53,59773,68
53,60013,100
60,60013,100
46,60253,77
53,60253,100
53,60493,84
61,60493,81
46,60733,91
53,60733,84
53,60973,98
60,60973,101
46,61213,84
53,61213,98
53,61453,93
58,61453,96
41,61693,86
48,61693,76
51,61933,86
56,61933,88
41,62173,59
48,62173,54
53,62413,91
58,62413,97
41,62653,65
48,62653,69
51,62893,82
56,62893,92
41,63133,59
48,63133,69
53,63373,93
58,63373,96
37,63613,86
44,63613,76
51,63853,86
56,63853,88
37,64093,59
44,64093,54
53,64333,91
58,64333,97
37,64573,65
44,64573,69
51,64813,82
56,64813,92
37,65053,59
44,65053,69
51,65293,68
60,65293,70
84,65293,70
72,65313,70
44,65533,68
51,65533,68
63,65533,70
75,65533,70
51,65773,100
58,65773,100
82,65773,100
70,65793,100
44,66013,77
51,66013,100
63,66013,70
75,66013,70
51,66253,84
60,66253,81
84,66253,81
72,66273,81
44,66493,91
51,66493,84
63,66493,70
75,66493,70
51,66733,98
58,66733,101
82,66733,101
70,66753,101
44,66973,84
51,66973,98
63,66973,70
75,66973,70
53,67213,68
61,67213,70
85,67213,70
73,67233,70
46,67453,68
53,67453,68
65,67453,70
77,67453,70
53,67693,100
60,67693,100
84,67693,100
72,67713,100
46,67933,77
53,67933,100
65,67933,70
77,67933,70
53,68173,84
61,68173,81
85,68173,81
73,68193,81
46,68413,91
53,68413,84
65,68413,70
77,68413,70
53,68653,98
60,68653,101
84,68653,101
72,68673,101
46,68893,84
53,68893,98
65,68893,70
77,68893,70
53,69133,93
58,69133,96
82,69133,96
70,69153,96
41,69373,86
48,69373,76
51,69613,86
56,69613,88
80,69613,88
68,69633,88
41,69853,59
48,69853,54
53,70093,91
58,70093,97
82,70093,97
70,70113,97
41,70333,65
48,70333,69
51,70573,82
56,70573,92
80,70573,92
68,70593,92
41,70813,59
48,70813,69
53,71053,93
58,71053,96
82,71053,96
70,71073,96
37,71293,86
44,71293,76
51,71533,86
56,71533,88
80,71533,88
68,71553,88
37,71773,59
44,71773,54
53,72013,91
58,72013,97
82,72013,97
70,72033,97
37,72253,65
44,72253,69
51,72493,82
56,72493,92
80,72493,92
68,72513,92
37,72733,59
44,72733,69
51,72960,102
60,72960,234
72,72960,234
84,72960,234
44,73200,102
51,73200,102
63,73200,234
75,73200,234
51,73440,151
58,73440,234
70,73440,234
82,73440,234
44,73680,115
51,73680,151
63,73680,234
75,73680,234
51,73920,126
60,73920,234
72,73920,234
84,73920,234
44,74160,136
51,74160,126
63,74160,234
75,74160,234
51,74400,148
58,74400,234
70,74400,234
82,74400,234
44,74640,127
51,74640,148
63,74640,234
75,74640,234
53,74880,102
61,74880,234
73,74880,234
85,74880,234
46,75120,102
53,75120,102
65,75120,234
77,75120,234
53,75360,151
60,75360,234
72,75360,234
84,75360,234
46,75600,115
53,75600,151
65,75600,234
77,75600,234
53,75840,126
61,75840,234
73,75840,234
85,75840,234
46,76080,136
53,76080,126
65,76080,234
77,76080,234
53,76320,148
60,76320,234
72,76320,234
84,76320,234
46,76560,127
53,76560,148
65,76560,234
77,76560,234
53,76800,139
58,76800,234
70,76800,234
82,76800,234
48,77040,115
65,77040,234
75,77040,234
51,77280,129
56,77280,234
68,77280,234
80,77280,234
48,77520,81
65,77520,234
75,77520,234
53,77760,136
58,77760,234
70,77760,234
82,77760,234
48,78000,104
65,78000,234
75,78000,234
51,78240,124
56,78240,234
68,78240,234
80,78240,234
48,78480,103
65,78480,234
75,78480,234
53,78720,139
58,78720,234
70,78720,234
82,78720,234
44,78960,115
65,78960,234
75,78960,234
51,79200,129
56,79200,234
68,79200,234
80,79200,234
44,79440,81
65,79440,234
75,79440,234
53,79680,136
58,79680,234
70,79680,234
82,79680,234
44,79920,104
65,79920,234
75,79920,234
51,80160,124
56,80160,234
68,80160,234
80,80160,234
44,80400,103
65,80400,234
75,80400,234
51,80640,102
60,80640,234
72,80640,234
84,80640,234
44,80880,102
51,80880,102
63,80880,234
75,80880,234
51,81120,151
58,81120,151
70,81120,234
82,81120,234
44,81360,115
51,81360,151
63,81360,234
75,81360,234
51,81600,126
60,81600,234
72,81600,234
84,81600,234
44,81840,136
51,81840,126
63,81840,234
75,81840,234
51,82080,148
58,82080,151
70,82080,234
82,82080,234
44,82320,127
51,82320,148
63,82320,234
75,82320,234
53,82560,102
61,82560,234
73,82560,234
85,82560,234
46,82800,102
53,82800,102
65,82800,234
77,82800,234
53,83040,151
60,83040,234
72,83040,234
84,83040,234
46,83280,115
53,83280,151
65,83280,234
77,83280,234
53,83520,126
61,83520,234
73,83520,234
85,83520,234
46,83760,136
53,83760,126
65,83760,234
77,83760,234
53,84000,148
60,84000,234
72,84000,234
84,84000,234
46,84240,127
53,84240,148
65,84240,234
77,84240,234
53,84480,139
58,84480,234
70,84480,234
82,84480,234
48,84720,115
65,84720,234
75,84720,234
51,84960,129
56,84960,234
68,84960,132
80,84960,234
48,85200,81
65,85200,234
75,85200,234
53,85440,136
58,85440,234
70,85440,234
82,85440,234
48,85680,104
65,85680,234
75,85680,234
51,85920,124
56,85920,234
68,85920,139
80,85920,234
48,86160,103
65,86160,234
75,86160,234
53,86400,139
58,86400,234
70,86400,234
82,86400,234
44,86640,115
65,86640,234
75,86640,234
51,86880,129
56,86880,234
68,86880,132
80,86880,234
44,87120,81
65,87120,234
75,87120,234
53,87360,136
58,87360,234
70,87360,234
82,87360,234
44,87600,104
65,87600,234
75,87600,234
51,87840,124
56,87840,234
68,87840,139
80,87840,234
44,88080,103
65,88080,234
75,88080,234
51,119053,68
60,119053,70
44,119293,68
51,119293,68
51,119533,100
58,119533,100
44,119773,77
51,119773,100
51,120013,84
60,120013,81
44,120253,91
51,120253,84
51,120493,98
58,120493,101
44,120733,84
51,120733,98
53,120973,68
61,120973,70
46,121213,68
53,121213,68
53,121453,100
60,121453,100
46,121693,77
53,121693,100
53,121933,84
61,121933,81
46,122173,91
53,122173,84
53,122413,98
60,122413,101
46,122653,84
53,122653,98
53,122893,93
58,122893,96
41,123133,86
48,123133,76
51,123373,86
56,123373,88
41,123613,59
48,123613,54
53,123853,91
58,123853,97
41,124093,65
48,124093,69
51,124333,82
56,124333,92
41,124573,59
48,124573,69
53,124813,93
58,124813,96
37,125053,86
44,125053,76
51,125293,86
56,125293,88
37,125533,59
44,125533,54
53,125773,91
