note,time,duration
53,165360,275
56,165360,278
60,165360,271
53,165840,43
56,165840,44
60,165840,40
53,166320,300
56,166320,292
60,166320,303
53,166800,50
56,166800,47
60,166800,47
53,167280,271
56,167280,270
60,167280,274
53,167760,52
56,167760,47
60,167760,48
53,168240,265
56,168240,264
60,168240,268
53,168720,56
56,168720,45
60,168720,56
49,169200,241
51,169200,39
53,169200,224
56,169200,237
49,169680,55
53,169680,39
56,169680,51
49,170160,177
53,170160,167
56,170160,168
49,170640,53
53,170640,43
56,170640,40
49,171120,229
53,171120,217
56,171120,213
49,171600,55
53,171600,47
56,171600,54
49,172080,274
53,172080,264
56,172080,267
49,172560,62
53,172560,35
56,172560,36
51,173040,236
56,173040,205
60,173040,216
51,173520,57
56,173520,41
60,173520,52
51,174000,226
56,174000,207
60,174000,219
51,174480,49
56,174480,42
60,174480,57
51,174960,260
56,174960,247
60,174960,255
51,175440,63
56,175440,52
60,175440,65
51,175920,285
56,175920,266
60,175920,273
51,176400,72
56,176400,48
60,176400,58
51,176880,249
55,176880,251
58,176880,256
51,177360,50
55,177360,44
58,177360,45
51,177840,84
55,177840,96
58,177840,105
51,178320,244
55,178320,242
58,178320,242
51,178800,45
55,178800,42
58,178800,37
51,179280,45
55,179280,55
58,179280,58
51,179760,53
55,179760,59
58,179760,59
51,180240,53
55,180240,62
58,180240,54
