note,time,duration
35,54144,188
35,54336,188
38,54528,380
35,54912,188
35,55104,188
35,55296,380
35,55680,380
35,56064,380
35,56448,380
35,56832,380
35,57216,380
35,57600,188
35,57792,188
35,57984,380
35,58368,380
35,58752,380
35,59136,380
35,59520,380
35,59904,380
35,60288,380
35,60672,188
35,60864,188
35,61056,380
35,61440,380
35,61824,380
35,62208,380
35,62592,380
35,62976,380
35,63360,380
35,63744,188
35,63936,188
35,64128,380
35,64512,380
35,64896,380
35,65280,380
35,65664,380
35,66048,380
35,66432,380
35,66816,188
35,67008,188
35,67200,380
35,67584,380
35,67968,380
35,68352,380
35,68736,380
35,69120,380
35,69504,380
35,69888,188
35,70080,188
35,70272,380
35,70656,380
35,71040,380
35,71424,380
35,71808,380
35,72192,380
35,72576,380
35,72960,188
35,73152,188
35,73344,380
38,73728,380
35,74112,188
35,74304,188
38,74496,380
35,74880,188
35,75072,188
38,75264,380
35,75648,188
35,75840,188
38,76032,380
35,76416,188
35,76608,188
38,76800,380
35,77184,188
35,77376,188
38,77568,380
35,77952,188
35,78144,188
38,78336,380
35,78720,188
35,78912,188
38,79104,380
35,79488,188
35,79680,188
38,79872,380
35,80256,188
35,80448,188
38,80640,380
35,81024,188
35,81216,188
38,81408,380
35,81792,188
35,81984,188
38,82176,380
35,82560,188
35,82752,188
38,82944,380
35,83328,188
35,83520,188
38,83712,380
35,84096,380
38,84480,380
35,84864,188
35,85056,188
38,85248,380
35,85632,188
35,85824,188
38,86016,380
35,86400,188
35,86592,188
38,86784,380
35,87168,188
35,87360,188
38,87552,380
35,87936,188
35,88128,188
38,88320,380
35,88704,188
35,88896,188
38,89088,380
35,89472,188
35,89664,188
38,89856,380
35,90240,380
38,90624,380
35,91008,188
35,91200,188
38,91392,380
35,91776,188
35,91968,188
38,92160,380
35,92544,188
35,92736,188
38,92928,380
35,93312,188
35,93504,188
38,93696,380
35,94080,188
35,94272,188
38,94464,380
35,94848,188
35,95040,188
38,95232,380
35,95616,188
35,95808,188
38,96000,380
35,96384,380
38,96768,380
35,97152,188
35,97344,188
38,97536,380
35,97920,188
35,98112,188
38,98304,380
35,98688,188
35,98880,188
38,99072,380
35,99456,188
35,99648,188
38,99840,380
35,100224,188
35,100416,188
38,100608,380
35,100992,188
35,101184,188
35,101376,380
35,101760,380
35,102144,380
35,102528,380
35,102912,380
35,103296,380
35,103680,188
35,103872,188
35,104064,380
35,104448,380
35,104832,380
35,105216,380
35,105600,380
35,105984,380
35,106368,380
35,106752,188
35,106944,188
35,107136,380
35,107520,380
35,107904,380
35,108288,380
35,108672,380
35,109056,380
35,109440,380
35,109824,188
35,110016,188
35,110208,380
35,110592,380
35,110976,380
35,111360,380
35,111744,380
35,112128,380
35,112512,380
35,112896,188
35,113088,188
35,113280,380
35,113664,380
35,114048,380
35,114432,380
35,114816,380
35,115200,380
35,115584,380
35,115968,188
35,116160,188
35,116352,380
35,116736,380
35,117120,380
35,117504,380
35,117888,380
35,118272,380
35,118656,380
35,119040,188
35,119232,188
35,119424,380
35,119808,380
35,120192,380
35,120576,380
35,120960,380
35,121344,380
35,121728,380
35,122112,188
35,122304,188
35,122496,380
35,122880,380
35,123264,380
35,123648,380
35,124032,380
35,124416,380
35,124800,380
35,125184,188
35,125376,188
35,125568,380
35,125952,380
35,126336,380
35,126720,380
35,127104,380
35,127488,380
35,127872,380
35,128256,188
35,128448,188
35,128640,380
35,129024,380
35,129408,380
35,129792,380
35,130176,380
35,130560,380
35,130944,380
35,131328,188
35,131520,188
35,131712,380
35,132096,380
35,132480,380
35,132864,380
35,133248,380
35,133632,380
35,134016,380
35,134400,188
35,134592,188
35,134784,380
35,135168,380
35,135552,380
35,135936,380
35,136320,380
35,136704,380
35,137088,380
35,137472,188
35,137664,188
35,137856,380
35,138240,380
35,138624,380
35,139008,380
35,139392,380
35,139776,380
35,140160,380
35,140544,188
35,140736,188
35,140928,380
35,141312,380
35,141696,380
35,142080,380
35,142464,380
35,142848,380
35,143232,380
35,143616,188
35,143808,188
35,144000,380
35,144384,380
35,144768,380
35,145152,380
35,145536,380
35,145920,380
35,146304,380
35,146688,188
35,146880,188
35,147072,380
35,147456,380
35,147840,380
35,148224,380
35,148608,380
35,148992,380
35,149376,380
35,149760,188
35,149952,188
35,150144,380
35,150528,380
35,150912,380
35,151296,380
35,151680,380
35,152064,380
35,152448,380
35,152832,188
35,153024,188
35,153216,380
35,153600,380
35,153984,380
35,154368,380
35,154752,380
35,155136,380
35,155520,380
35,155904,188
35,156096,188
35,156288,380
35,156672,380
35,157056,380
35,157440,380
35,157824,380
35,158208,380
35,158592,380
35,158976,188
35,159168,188
35,159360,380
35,159744,380
35,160128,380
35,160512,380
35,160896,380
35,161280,380
35,161664,380
35,162048,188
35,162240,188
35,162432,380
35,162816,380
35,163200,380
35,163584,380
35,163968,380
35,164352,380
35,164736,380
35,165120,188
35,165312,188
35,165504,380
35,165888,380
35,166272,380
35,166656,380
35,167040,380
